-31.081, 47.241, 100
-33.081, 47.219, 100
-35.08, 47.196, 100
-37.08, 47.174, 100
-39.08, 47.152, 100
-41.08, 47.129, 100
-43.08, 47.107, 100
-45.08, 47.084, 100
-47.08, 47.065, 100
-49.08, 47.065, 100
-51.08, 47.065, 100
-53.08, 47.065, 100
-55.08, 47.065, 100
-57.08, 47.065, 100
-59.001, 47.186, 100
-59.806, 49.017, 100
-60.612, 50.847, 100
-61.417, 52.678, 100
-62.222, 54.509, 100
-63.028, 56.339, 100
-63.833, 58.17, 100
-64.639, 60, 100
-65.444, 61.831, 100
-66.25, 63.662, 100
-67.055, 65.492, 100
-66.564, 66.105, 100
-64.687, 65.416, 100
-62.809, 64.727, 100
-60.932, 64.038, 100
-59.054, 63.348, 100
-57.177, 62.659, 100
-55.299, 61.97, 100
-53.422, 61.281, 100
-51.544, 60.592, 100
-49.667, 59.902, 100
-47.789, 59.213, 100
-45.836, 58.94, 100
-43.836, 58.929, 100
-41.837, 58.918, 100
-39.837, 58.907, 100
-37.837, 58.896, 100
-35.837, 58.885, 100
-33.837, 58.874, 100
-31.837, 58.864, 100
-29.837, 58.853, 100
-27.837, 58.842, 100
-25.837, 58.831, 100
-23.837, 58.82, 100
-21.837, 58.809, 100
-19.837, 58.798, 100
-17.837, 58.787, 100
-15.837, 58.776, 100
-13.837, 58.765, 100
-11.837, 58.754, 100
-9.837, 58.743, 100
-7.837, 58.732, 100
-5.837, 58.721, 100
-3.837, 58.71, 100
-1.837, 58.699, 100
-0.046, 58.903, 100
0.002, 60.903, 100
0.051, 62.902, 100
0.1, 64.902, 100
0.149, 66.901, 100
0.197, 68.9, 100
1.672, 68.587, 100
3.48, 67.733, 100
5.288, 66.878, 100
7.097, 66.024, 100
8.905, 65.17, 100
10.713, 64.315, 100
12.522, 63.461, 100
14.33, 62.606, 100
16.138, 61.752, 100
17.946, 60.897, 100
19.755, 60.043, 100
21.563, 59.188, 100
23.371, 58.334, 100
25.18, 57.479, 100
26.988, 56.625, 100
28.796, 55.77, 100
30.604, 54.916, 100
32.413, 54.062, 100
34.221, 53.207, 100
36.029, 52.353, 100
37.837, 51.498, 100
39.646, 50.644, 100
41.454, 49.789, 100
43.262, 48.935, 100
45.071, 48.08, 100
46.879, 47.226, 100
47.245, 45.442, 100
47.275, 43.442, 100
47.306, 41.442, 100
47.336, 39.443, 100
47.367, 37.443, 100
47.397, 35.443, 100
47.428, 33.443, 100
47.458, 31.444, 100
47.489, 29.444, 100
47.519, 27.444, 100
47.55, 25.444, 100
47.58, 23.444, 100
47.611, 21.445, 100
47.641, 19.445, 100
47.672, 17.445, 100
47.702, 15.445, 100
47.733, 13.446, 100
49.514, 13.141, 100
51.512, 13.046, 100
53.51, 12.951, 100
55.508, 12.856, 100
57.505, 12.76, 100
58.586, 13.628, 100
58.586, 15.628, 100
58.586, 17.628, 100
58.586, 19.628, 100
58.586, 21.628, 100
58.586, 23.628, 100
58.586, 25.628, 100
58.586, 27.628, 100
58.586, 29.628, 100
58.586, 31.628, 100
58.586, 33.628, 100
58.586, 35.628, 100
58.586, 37.628, 100
58.586, 39.628, 100
58.586, 41.628, 100
58.586, 43.628, 100
58.586, 45.628, 100
58.586, 47.628, 100
58.586, 49.628, 100
58.586, 51.628, 100
58.586, 53.628, 100
58.586, 55.628, 100
59.654, 57.272, 100
60.854, 58.872, 100
62.054, 60.472, 100
63.254, 62.072, 100
64.454, 63.672, 100
65.654, 65.272, 100
66.042, 65.367, 100
65.363, 63.485, 100
64.685, 61.604, 100
64.007, 59.722, 100
63.328, 57.841, 100
62.65, 55.96, 100
61.971, 54.078, 100
61.293, 52.197, 100
60.615, 50.315, 100
59.936, 48.434, 100
59.258, 46.552, 100
58.579, 44.671, 100
57.901, 42.79, 100
57.223, 40.908, 100
56.544, 39.027, 100
55.866, 37.145, 100
55.187, 35.264, 100
54.509, 33.382, 100
53.831, 31.501, 100
53.152, 29.62, 100
52.474, 27.738, 100
51.795, 25.857, 100
51.117, 23.975, 100
50.439, 22.094, 100
49.76, 20.212, 100
49.082, 18.331, 100
48.403, 16.45, 100
47.725, 14.568, 100
47.047, 12.687, 100
46.961, 10.702, 100
46.961, 8.702, 100
46.961, 6.702, 100
46.961, 4.702, 100
46.961, 2.702, 100
46.961, 0.702, 100
48.053, -0.207, 100
50.053, -0.207, 100
52.053, -0.207, 100
54.053, -0.207, 100
56.053, -0.207, 100
58.053, -0.207, 100
60.053, -0.207, 100
62.053, -0.207, 100
64.053, -0.207, 100
66.053, -0.207, 100
68.053, -0.207, 100
68.885, 0.077, 100
67.109, 0.996, 100
65.332, 1.914, 100
63.555, 2.832, 100
61.778, 3.751, 100
60.002, 4.669, 100
58.225, 5.587, 100
56.448, 6.505, 100
54.672, 7.424, 100
52.895, 8.342, 100
51.118, 9.26, 100
49.341, 10.179, 100
47.565, 11.097, 100
45.788, 12.015, 100
44.011, 12.934, 100
42.235, 13.852, 100
40.458, 14.77, 100
38.681, 15.688, 100
36.904, 16.607, 100
35.128, 17.525, 100
33.351, 18.443, 100
31.574, 19.362, 100
29.798, 20.28, 100
28.021, 21.198, 100
26.244, 22.117, 100
24.467, 23.035, 100
22.847, 22.95, 100
21.432, 21.536, 100
20.018, 20.121, 100
18.604, 18.707, 100
17.19, 17.293, 100
15.776, 15.879, 100
14.361, 14.465, 100
12.947, 13.05, 100
11.533, 11.636, 100
10.119, 10.222, 100
8.704, 8.808, 100
7.29, 7.394, 100
5.876, 5.979, 100
4.462, 4.565, 100
3.048, 3.151, 100
1.633, 1.737, 100
0.219, 0.322, 100
-1.195, -1.092, 100
-2.609, -2.506, 100
-4.023, -3.92, 100
-5.438, -5.334, 100
-6.852, -6.749, 100
-8.266, -8.163, 100
-9.68, -9.577, 100
-11.095, -10.991, 100
-12.509, -12.405, 100
-13.923, -13.82, 100
-15.337, -15.234, 100
-16.751, -16.648, 100
-18.166, -18.062, 100
-19.58, -19.477, 100
-20.994, -20.891, 100
-22.408, -22.305, 100
-23.824, -23.718, 100
-25.246, -25.124, 100
-26.668, -26.531, 100
-28.09, -27.937, 100
-29.512, -29.344, 100
-30.934, -30.75, 100
-32.355, -32.156, 100
-33.777, -33.563, 100
-35.199, -34.969, 100
-36.621, -36.376, 100
-38.043, -37.782, 100
-39.465, -39.189, 100
-40.887, -40.595, 100
-42.309, -42.002, 100
-43.731, -43.408, 100
-45.153, -44.815, 100
-46.575, -46.221, 100
-47.323, -47.909, 100
-47.323, -49.909, 100
-47.323, -51.909, 100
-47.323, -53.909, 100
-47.323, -55.909, 100
-47.323, -57.909, 100
-47.881, -58.52, 100
-49.264, -57.075, 100
-50.647, -55.63, 100
-52.03, -54.186, 100
-53.413, -52.741, 100
-54.797, -51.296, 100
-56.18, -49.852, 100
-57.563, -48.407, 100
-58.946, -46.963, 100
-59.734, -48.798, 100
-60.522, -50.636, 100
-61.31, -52.475, 100
-62.098, -54.313, 100
-62.886, -56.151, 100
-63.674, -57.99, 100
-64.461, -59.828, 100
-65.249, -61.666, 100
-66.037, -63.504, 100
-66.825, -65.343, 100
-67.401, -66.5, 100
-67.006, -64.54, 100
-66.611, -62.579, 100
-66.216, -60.618, 100
-65.821, -58.658, 100
-65.426, -56.697, 100
-65.031, -54.736, 100
-64.636, -52.776, 100
-64.241, -50.815, 100
-63.846, -48.855, 100
-63.451, -46.894, 100
-63.056, -44.933, 100
-62.661, -42.973, 100
-62.266, -41.012, 100
-61.872, -39.052, 100
-61.477, -37.091, 100
-61.082, -35.13, 100
-60.687, -33.17, 100
-60.292, -31.209, 100
-58.735, -30.087, 100
-56.999, -29.095, 100
-55.262, -28.102, 100
-53.526, -27.11, 100
-51.789, -26.118, 100
-50.053, -25.125, 100
-48.316, -24.133, 100
-46.752, -24.515, 100
-45.315, -25.906, 100
-43.878, -27.297, 100
-42.441, -28.688, 100
-41.004, -30.079, 100
-39.566, -31.47, 100
-38.129, -32.86, 100
-36.692, -34.251, 100
-35.255, -35.642, 100
-33.818, -37.033, 100
-32.38, -38.424, 100
-30.943, -39.815, 100
-29.506, -41.205, 100
-28.069, -42.596, 100
-26.632, -43.987, 100
-25.194, -45.378, 100
-23.757, -46.769, 100
-22.02, -47.739, 100
-20.236, -48.641, 100
-18.451, -49.543, 100
-16.666, -50.446, 100
-14.881, -51.348, 100
-13.096, -52.25, 100
-11.311, -53.152, 100
-9.526, -54.055, 100
-7.741, -54.957, 100
-5.956, -55.859, 100
-4.171, -56.761, 100
-2.386, -57.664, 100
-0.601, -58.566, 100
-0.052, -60.228, 100
-0.052, -62.228, 100
-0.052, -64.228, 100
-0.052, -66.228, 100
-0.052, -68.228, 100
0.721, -68.463, 100
2.191, -67.107, 100
3.66, -65.75, 100
5.13, -64.394, 100
6.599, -63.037, 100
8.069, -61.68, 100
9.539, -60.324, 100
11.008, -58.967, 100
12.478, -57.611, 100
13.947, -56.254, 100
15.417, -54.898, 100
16.887, -53.541, 100
18.356, -52.185, 100
19.826, -50.828, 100
21.295, -49.471, 100
22.765, -48.115, 100
23.455, -46.417, 100
23.455, -44.417, 100
23.455, -42.417, 100
23.455, -40.417, 100
23.455, -38.417, 100
23.455, -36.417, 100
23.455, -34.417, 100
23.455, -32.417, 100
23.455, -30.417, 100
23.455, -28.417, 100
23.455, -26.417, 100
23.455, -24.417, 100
24.544, -24.416, 100
26.225, -25.5, 100
27.906, -26.584, 100
29.587, -27.668, 100
31.267, -28.752, 100
32.948, -29.836, 100
34.629, -30.92, 100
36.31, -32.004, 100
37.99, -33.088, 100
39.671, -34.172, 100
41.352, -35.256, 100
43.033, -36.34, 100
44.714, -37.423, 100
46.394, -38.507, 100
48.075, -39.591, 100
49.756, -40.675, 100
51.437, -41.759, 100
53.117, -42.843, 100
54.798, -43.927, 100
56.479, -45.011, 100
58.16, -46.095, 100
58.501, -47.344, 100
57.132, -48.802, 100
55.763, -50.26, 100
54.394, -51.718, 100
53.025, -53.176, 100
51.656, -54.634, 100
50.288, -56.093, 100
48.919, -57.551, 100
47.55, -59.009, 100
47.22, -57.843, 100
47.22, -55.843, 100
47.22, -53.843, 97.959
47.22, -51.843, 95.652
47.22, -49.843, 93.287
47.22, -47.843, 90.861
48.173, -48.213, 89.594
49.558, -49.656, 87.065
50.943, -51.099, 84.46
52.328, -52.541, 81.772
53.714, -53.984, 78.993
55.099, -55.427, 76.113
56.484, -56.87, 73.119
57.869, -58.312, 69.997
59.254, -59.755, 66.729
60.639, -61.198, 63.292
62.024, -62.641, 59.658
63.409, -64.084, 55.788
64.794, -65.526, 51.629
66.171, -66.977, 47.104
67.493, -68.477, 42.097
68.597, -70.132, 36.435
67.563, -71.113, 94.658
65.638, -70.58, 97.532
63.774, -69.855, 99.212
61.944, -69.05, 99.497
60.132, -68.204, 99.662
58.335, -67.326, 99.662
56.548, -66.426, 99.764
54.769, -65.514, 99.831
52.994, -64.592, 99.876
51.227, -63.655, 99.876
49.462, -62.713, 99.909
47.701, -61.765, 99.909
45.944, -60.811, 99.932
44.188, -59.854, 99.932
42.435, -58.89, 99.95
40.683, -57.926, 99.964
38.934, -56.956, 99.964
37.185, -55.986, 99.975
35.437, -55.013, 99.975
33.69, -54.039, 99.975
31.945, -53.063, 99.984
30.2, -52.086, 99.984
28.455, -51.108, 99.992
26.711, -50.13, 99.992
24.967, -49.151, 99.998
23.223, -48.171, 99.998
21.479, -47.192, 99.996
19.736, -46.212, 99.996
17.992, -45.232, 99.991
16.248, -44.253, 99.991
14.504, -43.274, 99.991
12.76, -42.295, 99.986
11.016, -41.317, 99.986
9.271, -40.34, 99.981
7.525, -39.363, 99.981
5.78, -38.387, 99.981
4.033, -37.413, 99.977
2.286, -36.44, 99.977
0.538, -35.467, 99.972
-1.211, -34.497, 99.972
-2.959, -33.526, 99.972
-4.71, -32.559, 99.967
-6.461, -31.592, 97.719
-8.213, -30.627, 95.405
-9.966, -29.665, 93.034
-11.72, -28.703, 90.601
-13.475, -27.746, 88.101
-15.232, -26.789, 85.528
-16.989, -25.834, 82.874
-18.749, -24.884, 80.133
-20.508, -23.933, 77.295
-22.271, -22.988, 74.349
-24.034, -22.045, 71.281
-25.799, -21.103, 68.075
-27.567, -20.167, 64.71
-29.334, -19.232, 61.16
-31.106, -18.303, 57.391
-32.878, -17.376, 53.357
-34.652, -16.453, 48.992
-36.429, -15.536, 44.197
-38.207, -14.619, 38.815
-39.99, -13.713, 32.554
-41.773, -12.807, 24.758
-44.223, -11.572, 0
-44.223, -11.572, 0
-62.084, -2.573, 0
endData
111.7
100
200
-69.538, -0.723, -68.505, -0.982, -46.806, 5.993, -46.806, 5.993
-46.806, 5.993, -47.323, 14.517, -47.323, 14.517, -47.84, 23.042
-47.84, 23.042, -35.699, 23.429, -35.699, 23.429, -23.558, 23.817
-23.558, 23.817, -0.052, 35.441, -0.052, 35.441, 23.455, 47.065
23.455, 47.065, 35.466, 53.135, 35.466, 53.135, 47.478, 59.205
47.478, 59.205, 11.831, 53.264, 11.831, 53.264, -23.817, 47.323
-23.817, 47.323, -35.311, 47.194, -35.311, 47.194, -46.806, 47.065
-46.806, 47.065, -52.877, 47.065, -52.877, 47.065, -58.947, 47.065
-58.947, 47.065, -63.209, 56.752, -63.209, 56.752, -67.472, 66.438
-67.472, 66.438, -57.268, 62.693, -57.268, 62.693, -47.065, 58.947
-47.065, 58.947, -23.558, 58.818, -23.558, 58.818, -0.052, 58.689
-0.052, 58.689, 0.077, 63.984, 0.077, 63.984, 0.207, 69.28
0.207, 69.28, 23.713, 58.172, 23.713, 58.172, 47.22, 47.065
47.22, 47.065, 47.478, 30.145, 47.478, 30.145, 47.736, 13.226
47.736, 13.226, 53.161, 12.967, 53.161, 12.967, 58.586, 12.709
58.586, 12.709, 58.586, 34.278, 58.586, 34.278, 58.586, 55.847
58.586, 55.847, 62.46, 61.014, 62.46, 61.014, 66.335, 66.18
66.335, 66.18, 56.648, 39.315, 56.648, 39.315, 46.961, 12.451
46.961, 12.451, 46.961, 6.122, 46.961, 6.122, 46.961, -0.207
46.961, -0.207, 58.198, -0.207, 58.198, -0.207, 69.435, -0.207
69.435, -0.207, 46.445, 11.676, 46.445, 11.676, 23.455, 23.558
23.455, 23.558, 11.702, 11.805, 11.702, 11.805, -0.052, 0.052
-0.052, 0.052, -11.805, -11.702, -11.805, -11.702, -23.558, -23.455
-23.558, -23.455, -35.441, -35.208, -35.441, -35.208, -47.323, -46.961
-47.323, -46.961, -47.323, -53.032, -47.323, -53.032, -47.323, -59.102
-47.323, -59.102, -53.135, -53.032, -53.135, -53.032, -58.947, -46.961
-58.947, -46.961, -63.209, -56.906, -63.209, -56.906, -67.472, -66.852
-67.472, -66.852, -63.855, -48.899, -63.855, -48.899, -60.239, -30.946
-60.239, -30.946, -53.91, -27.33, -53.91, -27.33, -47.581, -23.713
-47.581, -23.713, -35.57, -35.337, -35.57, -35.337, -23.558, -46.961
-23.558, -46.961, -11.805, -52.903, -11.805, -52.903, -0.052, -58.844
-0.052, -58.844, -0.052, -64.01, -0.052, -64.01, -0.052, -69.176
-0.052, -69.176, 11.702, -58.327, 11.702, -58.327, 23.455, -47.478
23.455, -47.478, 23.455, -35.596, 23.455, -35.596, 23.455, -23.713
23.455, -23.713, 41.279, -35.208, 41.279, -35.208, 59.102, -46.703
59.102, -46.703, 53.161, -53.032, 53.161, -53.032, 47.22, -59.36
47.22, -59.36, 47.22, -53.29, 47.22, -53.29, 47.22, -47.22
47.22, -47.22, 56.519, -56.906, 56.519, -56.906, 65.818, -66.593
65.818, -66.593, 84.417, -85.967, 10.798, -39.083, -44.223, -11.572
